SpliceID	Histology
WDR26:224418260-224418398_224411426-224411565_224419517-224419615_skipping	Atypical teratoid rhabdoid tumor
WDR26:224418260-224418416_224411426-224411565_224419517-224419615_skipping	Atypical teratoid rhabdoid tumor
BTBD8:92171399-92171460_92168865-92168995_92176828-92177546_skipping	Atypical teratoid rhabdoid tumor
USP8:50471633-50471795_50465046-50465191_50476848-50476993_skipping	Atypical teratoid rhabdoid tumor
SESN3:95193457-95193522_95191403-95191601_95230782-95231046_skipping	Atypical teratoid rhabdoid tumor
PPFIA4:203071692-203071760_203068452-203068628_203075576-203075757_skipping	Atypical teratoid rhabdoid tumor
PRCC:156786608-156787174_156782281-156782329_156791696-156791792_skipping	Atypical teratoid rhabdoid tumor
KMT2E:105066727-105066807_105040838-105041023_105073618-105073677_skipping	Atypical teratoid rhabdoid tumor
NBR1:43196481-43196591_43194963-43195039_43196941-43197106_skipping	Atypical teratoid rhabdoid tumor
AGBL2:47699446-47699553_47692102-47692256_47704542-47704728_skipping	Atypical teratoid rhabdoid tumor
HSDL1:84129548-84129775_84122140-84124728_84129985-84130171_skipping	Atypical teratoid rhabdoid tumor
GLG1:74474546-74474632_74471172-74471286_74477395-74477533_skipping	Atypical teratoid rhabdoid tumor
PPP1CB:28788658-28788809_28783906-28783978_28793862-28793997_skipping	Atypical teratoid rhabdoid tumor
PDXDC1:15004187-15004333_15001775-15001856_15006393-15006410_skipping	Atypical teratoid rhabdoid tumor
RAB4B-EGLN2:40780385-40780499_40780018-40780099_40783777-40783840_skipping	Atypical teratoid rhabdoid tumor
AMPD3:10495570-10495733_10494898-10495030_10496811-10496938_skipping	Atypical teratoid rhabdoid tumor
AK7:96437835-96437915_96420821-96420932_96442729-96442818_skipping	Atypical teratoid rhabdoid tumor
SCNN1A:6362051-6362241_6355776-6355880_6363442-6363710_skipping	Atypical teratoid rhabdoid tumor
SOX6:16476315-16476388_16341011-16341252_16612080-16612260_skipping	Atypical teratoid rhabdoid tumor
SSBP3:54243235-54243299_54242163-54242212_54251615-54251692_skipping	Atypical teratoid rhabdoid tumor
SLMAP:57871636-57871698_57864806-57864857_57890045-57891206_skipping	Atypical teratoid rhabdoid tumor
CPAMD8:17002266-17002350_17000413-17000522_17004272-17004386_skipping	Atypical teratoid rhabdoid tumor
BTG3-AS1:17626893-17627049_17611743-17612087_17633148-17633199_skipping	Atypical teratoid rhabdoid tumor
ADAM23:206530885-206530948_206481231-206481308_206542051-206542134_skipping	Atypical teratoid rhabdoid tumor
HNRNPA2B1:26192301-26192338_26191421-26191650_26192494-26192577_skipping	Atypical teratoid rhabdoid tumor
QKI:163534982-163535125_163413999-163415335_163561981-163562069_skipping	Atypical teratoid rhabdoid tumor
ABCD4:74297639-74298069_74296332-74296449_74302874-74302959_skipping	Atypical teratoid rhabdoid tumor
KHDRBS1:32039515-32039573_32036909-32037043_32042526-32042624_skipping	Atypical teratoid rhabdoid tumor
DST:56552184-56553655_56536778-56536940_56555344-56555840_skipping	Atypical teratoid rhabdoid tumor
CTNNA1:138929246-138929356_138925255-138925407_138930472-138930509_skipping	Atypical teratoid rhabdoid tumor
CLCN3:169687658-169687757_169680049-169680207_169689042-169689145_skipping	Atypical teratoid rhabdoid tumor
NPEPPS:47619737-47619784_47619008-47619164_47621767-47621970_skipping	Atypical teratoid rhabdoid tumor
ARHGAP23:38490462-38490551_38490101-38490175_38491406-38491532_skipping	Atypical teratoid rhabdoid tumor
FLOT1:30740679-30740798_30740495-30740591_30741189-30741333_skipping	Atypical teratoid rhabdoid tumor
ZNF598:2000391-2000481_1999495-2000256_2001003-2001191_skipping	Atypical teratoid rhabdoid tumor
ZNF598:2000409-2000481_1999495-2000256_2001003-2001191_skipping	Atypical teratoid rhabdoid tumor
CTNS:3637107-3637316_3636725-3636831_3647443-3647522_skipping	Atypical teratoid rhabdoid tumor
VPS53:517940-518459_517209-517375_519005-519298_skipping	Atypical teratoid rhabdoid tumor
DUS1L:82063468-82063518_82062860-82062973_82064822-82065069_skipping	Atypical teratoid rhabdoid tumor
CAPN2:223757369-223757380_223755479-223755649_223759269-223759481_skipping	Atypical teratoid rhabdoid tumor
RPL22:6197652-6197756_6192926-6193054_6208680-6208739_skipping	Atypical teratoid rhabdoid tumor
CCDC178:33412031-33412110_33397148-33397208_33439961-33440018_skipping	Atypical teratoid rhabdoid tumor
IKZF3:39792673-39792933_39765283-39766493_39829386-39829488_skipping	Atypical teratoid rhabdoid tumor
NET1:5452858-5452920_5452357-5452525_5453249-5453346_skipping	Atypical teratoid rhabdoid tumor
EIF3M:32594914-32595013_32593768-32593949_32600688-32600832_skipping	Atypical teratoid rhabdoid tumor
SNHG14:25067409-25067531_25061949-25062088_25070119-25070259_skipping	Atypical teratoid rhabdoid tumor
ZMIZ1:79290959-79291176_79289774-79289889_79292157-79292356_skipping	Atypical teratoid rhabdoid tumor
CAPN2:223749039-223749122_223746996-223747165_223750889-223750975_skipping	Atypical teratoid rhabdoid tumor
RAB11FIP4:31521166-31521360_31487999-31488272_31521914-31522049_skipping	Atypical teratoid rhabdoid tumor
PCDHGC3:141494807-141494865_141475965-141478546_141510946-141511230_skipping	Atypical teratoid rhabdoid tumor
STAB1:52520804-52521005_52520641-52520698_52521360-52521510_skipping	Atypical teratoid rhabdoid tumor
TSPAN5:98478685-98478746_98476412-98476460_98482004-98482175_skipping	Atypical teratoid rhabdoid tumor
TSPAN5:98478685-98478810_98476412-98476460_98482004-98482175_skipping	Atypical teratoid rhabdoid tumor
NOL10:10659172-10659250_10644319-10644372_10662958-10663044_skipping	Atypical teratoid rhabdoid tumor
MADD:47292543-47292596_47290609-47290816_47295495-47295579_skipping	Atypical teratoid rhabdoid tumor
SNAP91:83623301-83623342_83610649-83610677_83641095-83641202_skipping	Atypical teratoid rhabdoid tumor
CLSTN2:140404558-140404766_140403628-140403824_140421124-140421274_skipping	Atypical teratoid rhabdoid tumor
FRMPD1:37692638-37692742_37650953-37651094_37707415-37707502_skipping	Atypical teratoid rhabdoid tumor
OSBPL8:76384254-76384350_76378451-76378550_76386167-76386266_skipping	Atypical teratoid rhabdoid tumor
TUBB8:48615-48725_46887-48114_48803-48912_skipping	Atypical teratoid rhabdoid tumor
PCBP4:51967326-51967434_51961159-51961304_51973964-51974016_skipping	Atypical teratoid rhabdoid tumor
NDST3:118114806-118114960_118105017-118105105_118138053-118138239_skipping	Atypical teratoid rhabdoid tumor
TTLL1:43068410-43068590_43064189-43064324_43069635-43069844_skipping	Atypical teratoid rhabdoid tumor
ARHGEF28:73840480-73840760_73832337-73832459_73846267-73846475_skipping	Atypical teratoid rhabdoid tumor
POGZ:151423397-151423551_151412295-151412396_151427822-151428014_skipping	Atypical teratoid rhabdoid tumor
P3H2:189963958-189964098_189956727-189958004_189970815-189970891_skipping	Atypical teratoid rhabdoid tumor
GAMT:1399793-1399938_1399127-1399195_1401295-1401542_skipping	Atypical teratoid rhabdoid tumor
ENSG00000188897:11460477-11460610_11459895-11460054_11460963-11461119_skipping	Atypical teratoid rhabdoid tumor
LINC01569:4251322-4252034_4245900-4246860_4253646-4253789_skipping	Atypical teratoid rhabdoid tumor
AGL:99912405-99912517_99910711-99910847_99913526-99913738_skipping	Atypical teratoid rhabdoid tumor
XIST:73826115-73826347_73820655-73821029_73826737-73826792_skipping	Atypical teratoid rhabdoid tumor
SNCAIP:122336788-122336904_122311739-122311797_122391088-122391176_skipping	Atypical teratoid rhabdoid tumor
ACLY:41898631-41898785_41893032-41893174_41901695-41901813_skipping	Atypical teratoid rhabdoid tumor
RAP1GAP:21602804-21603912_21599493-21599617_21606065-21606197_skipping	Atypical teratoid rhabdoid tumor
CDYL2:80684538-80685129_80633018-80633236_80804149-80804263_skipping	Atypical teratoid rhabdoid tumor
NF2:29671826-29671948_29668332-29668446_29673268-29673486_skipping	Atypical teratoid rhabdoid tumor
NF2:29671913-29671948_29668332-29668446_29673268-29673486_skipping	Atypical teratoid rhabdoid tumor
PCBP1-AS1:70055656-70055910_70048708-70051305_70059642-70059679_skipping	Atypical teratoid rhabdoid tumor
MEIS3:47414717-47414866_47409435-47409547_47416651-47416702_skipping	Atypical teratoid rhabdoid tumor
HK1:69376934-69377089_69369440-69369624_69379861-69380095_skipping	Atypical teratoid rhabdoid tumor
SLC38A10:81260238-81260394_81253072-81253240_81275968-81276151_skipping	Atypical teratoid rhabdoid tumor
SRRM3:76265364-76265468_76264764-76264815_76267257-76267435_skipping	Atypical teratoid rhabdoid tumor
TCP11L1:33043750-33043936_33039801-33040206_33054592-33054725_skipping	Atypical teratoid rhabdoid tumor
ZNF385A:54384428-54384560_54375843-54375954_54391234-54391298_skipping	Atypical teratoid rhabdoid tumor
GUK1:228141626-228141829_228141123-228141288_228145510-228145624_skipping	Atypical teratoid rhabdoid tumor
CCDC163:45496556-45496623_45495417-45495545_45497298-45497383_skipping	Atypical teratoid rhabdoid tumor
LINC01569:4246973-4247061_4245900-4246860_4253646-4253816_skipping	Atypical teratoid rhabdoid tumor
MED13L:116096669-116096752_116022455-116022601_116111427-116111512_skipping	Atypical teratoid rhabdoid tumor
FAM171A1:15248639-15248815_15220943-15221060_15275854-15275947_skipping	Atypical teratoid rhabdoid tumor
AMT:49418971-49419151_49417817-49417973_49419709-49419788_skipping	Atypical teratoid rhabdoid tumor
AMT:49418971-49419405_49417817-49417973_49419709-49419788_skipping	Atypical teratoid rhabdoid tumor
MYRF:61781573-61781824_61781137-61781329_61783512-61783545_skipping	Atypical teratoid rhabdoid tumor
PKD1:2117489-2117672_2116591-2116644_2117790-2117959_skipping	Atypical teratoid rhabdoid tumor
SLC35C2:46358387-46358763_46357622-46357773_46364370-46364381_skipping	Atypical teratoid rhabdoid tumor
PDE2A:72583438-72583515_72582443-72582566_72584200-72584313_skipping	Atypical teratoid rhabdoid tumor
RASA3:114029811-114029887_114027842-114027927_114040999-114041094_skipping	Atypical teratoid rhabdoid tumor
PSMB3:38760508-38760608_38755882-38755990_38764118-38764225_skipping	Atypical teratoid rhabdoid tumor
NDUFA13:19527281-19527372_19516260-19516332_19527700-19527770_skipping	Atypical teratoid rhabdoid tumor
CPSF7:61419922-61420094_61416104-61416519_61420469-61420573_skipping	Atypical teratoid rhabdoid tumor
CPSF7:61419949-61420094_61416104-61416519_61420469-61420573_skipping	Atypical teratoid rhabdoid tumor
TALDO1:763747-763944_763343-763519_764287-764433_skipping	Atypical teratoid rhabdoid tumor
PRKCG:53892988-53893075_53892508-53892643_53893361-53893391_skipping	Atypical teratoid rhabdoid tumor
MUC1:155188163-155188231_155187454-155187544_155192182-155192283_skipping	Atypical teratoid rhabdoid tumor
PPFIA4:203049676-203049767_203048582-203048714_203051768-203051877_skipping	Atypical teratoid rhabdoid tumor
POLRMT:622149-622373_621057-621846_622581-622752_skipping	Atypical teratoid rhabdoid tumor
PKD1:2116833-2117053_2116528-2116644_2117790-2118462_skipping	Atypical teratoid rhabdoid tumor
GOSR2:46931099-46931207_46929519-46929584_46938598-46938602_skipping	Atypical teratoid rhabdoid tumor
AP5Z1:4781568-4781754_4781174-4781312_4784202-4784371_skipping	Atypical teratoid rhabdoid tumor
DLK2:43454750-43454880_43454410-43454474_43455394-43455548_skipping	Atypical teratoid rhabdoid tumor
WASH8P:15913-16065_15084-15153_16721-16880_skipping	Atypical teratoid rhabdoid tumor
BAZ2A:56604217-56604291_56603519-56603700_56604584-56604799_skipping	Atypical teratoid rhabdoid tumor
SNHG14:25231166-25231210_25230669-25230781_25232199-25232331_skipping	Atypical teratoid rhabdoid tumor
PGS1:78398252-78398351_78378648-78378808_78399347-78399537_skipping	Atypical teratoid rhabdoid tumor
ENSG00000244255:31927955-31928164_31927697-31927798_31928731-31928917_skipping	Atypical teratoid rhabdoid tumor
C2:31927955-31928192_31927738-31927798_31928731-31928917_skipping	Atypical teratoid rhabdoid tumor
MIPOL1:37369517-37369624_37308348-37308519_37396975-37397014_skipping	Atypical teratoid rhabdoid tumor
LHX8:75148587-75148682_75143844-75143948_75156892-75157076_skipping	Atypical teratoid rhabdoid tumor
UNC119:28548592-28548705_28546707-28547849_28552337-28552624_skipping	Atypical teratoid rhabdoid tumor
PDZD4:153805097-153805207_153802165-153804900_153805504-153805606_skipping	Atypical teratoid rhabdoid tumor
SEPTIN3:41981645-41981836_41976271-41976583_41985983-41986112_skipping	Atypical teratoid rhabdoid tumor
SLC26A7:91289136-91289246_91249538-91249844_91295530-91295703_skipping	Atypical teratoid rhabdoid tumor
TUBA4A:219252008-219252230_219251193-219251713_219277813-219277902_skipping	Atypical teratoid rhabdoid tumor
SECISBP2:89357999-89358191_89357410-89357565_89358720-89359642_skipping	Atypical teratoid rhabdoid tumor
FSD1L:105484381-105484502_105468192-105468324_105506398-105506475_skipping	Atypical teratoid rhabdoid tumor
UBXN7:196369421-196369511_196362293-196362687_196371895-196372042_skipping	Atypical teratoid rhabdoid tumor
EPN3:50540204-50540334_50539186-50539315_50540792-50541062_skipping	Atypical teratoid rhabdoid tumor
VIT:36775002-36775067_36773790-36773847_36783339-36783402_skipping	Atypical teratoid rhabdoid tumor
ATF6B:32117859-32118038_32117322-32117404_32118774-32118866_skipping	Atypical teratoid rhabdoid tumor
ENSG00000285901:4349819-4349896_4331279-4331317_4351266-4351377_skipping	Atypical teratoid rhabdoid tumor
TTN-AS1:178583713-178583921_178523291-178523636_178584572-178584853_skipping	Atypical teratoid rhabdoid tumor
NDFIP1:142144571-142144676_142137733-142137858_142151730-142154440_skipping	Atypical teratoid rhabdoid tumor
TOR3A:179082940-179083053_179082069-179082387_179094092-179094135_skipping	Atypical teratoid rhabdoid tumor
PBRM1:52684856-52684914_52682091-52682233_52685435-52685582_skipping	Atypical teratoid rhabdoid tumor
LRRC51:72088297-72088380_72080336-72080762_72089028-72089165_skipping	Atypical teratoid rhabdoid tumor
DIS3L:66323493-66323585_66322686-66322934_66325830-66325988_skipping	Atypical teratoid rhabdoid tumor
SHISA6:11551896-11551952_11263365-11263526_11555739-11555892_skipping	Atypical teratoid rhabdoid tumor
FBXO30:145804372-145806421_145793501-145800309_145814602-145814795_skipping	Atypical teratoid rhabdoid tumor
CA12:63327149-63327233_63321377-63326357_63328097-63328130_skipping	Atypical teratoid rhabdoid tumor
XRCC6:41658252-41658352_41656902-41657032_41663621-41664034_skipping	Atypical teratoid rhabdoid tumor
KCNMB4:70400209-70400336_70366289-70367070_70430484-70434292_skipping	Atypical teratoid rhabdoid tumor
ARMH4:58137990-58139414_58133089-58133341_58152074-58152183_skipping	Atypical teratoid rhabdoid tumor
ZMYND11:239438-239525_237584-237677_240892-240970_skipping	Atypical teratoid rhabdoid tumor
RRP12:97385166-97385257_97381714-97381826_97385894-97385993_skipping	Atypical teratoid rhabdoid tumor
VMP1:59773754-59773885_59738836-59738947_59808795-59808876_skipping	Atypical teratoid rhabdoid tumor
POLD2:44115766-44115893_44115294-44115396_44116429-44116510_skipping	Atypical teratoid rhabdoid tumor
RUFY2:68379424-68379521_68376852-68376972_68381231-68381399_skipping	Atypical teratoid rhabdoid tumor
OCIAD2:48899829-48899925_48885018-48885565_48904483-48904611_skipping	Atypical teratoid rhabdoid tumor
PTPRS:5219310-5219467_5218786-5218798_5219938-5220154_skipping	Atypical teratoid rhabdoid tumor
MCRS1:49559214-49559301_49558842-49558970_49559728-49559821_skipping	Atypical teratoid rhabdoid tumor
CLEC18B:74413037-74413158_74412772-74412880_74413578-74413676_skipping	Atypical teratoid rhabdoid tumor
SLC25A29:100298027-100298190_100295694-100295993_100298841-100298885_skipping	Atypical teratoid rhabdoid tumor
UBR5:102299452-102299496_102298866-102298971_102299999-102300151_skipping	Atypical teratoid rhabdoid tumor
ECHDC2:52897437-52897484_52895909-52896597_52904645-52904833_skipping	Atypical teratoid rhabdoid tumor
ZCCHC12:118824339-118824390_118823823-118824005_118824588-118824713_skipping	Atypical teratoid rhabdoid tumor
CTSH:78939140-78939171_78935679-78935750_78944890-78944985_skipping	Atypical teratoid rhabdoid tumor
XPO7:21994363-21994451_21991725-21991974_21995491-21995599_skipping	Atypical teratoid rhabdoid tumor
PNISR:99414572-99414686_99412550-99412739_99425214-99425277_skipping	Atypical teratoid rhabdoid tumor
PNISR:99414572-99416428_99411790-99412739_99425214-99425258_skipping	Atypical teratoid rhabdoid tumor
ADGRD1:131000383-131000442_130992236-130992392_131003184-131003302_skipping	Atypical teratoid rhabdoid tumor
SFMBT1:52918484-52918526_52916149-52916214_52920536-52920650_skipping	Atypical teratoid rhabdoid tumor
ETV4:43532674-43532939_43530106-43530181_43533858-43533985_skipping	Atypical teratoid rhabdoid tumor
UBE2K:39777682-39777810_39755656-39755739_39778359-39778384_skipping	Atypical teratoid rhabdoid tumor
TTF2:117086417-117086522_117081827-117081947_117088800-117088982_skipping	Atypical teratoid rhabdoid tumor
LINC01184:128061144-128061244_127965882-127966928_128081972-128082161_skipping	Atypical teratoid rhabdoid tumor
TOLLIP:1288624-1288776_1286001-1286092_1290226-1290409_skipping	Atypical teratoid rhabdoid tumor
ZCCHC8:122483279-122483563_122481944-122482087_122489385-122489463_skipping	Atypical teratoid rhabdoid tumor
FSTL5:161775878-161776074_161759410-161759531_161920403-161920652_skipping	Atypical teratoid rhabdoid tumor
