SpliceID	dPSI	Uniprot	Type
ZNF75D:135293729-135294258	0.334	domain	SE
ZNF772:57475023-57475146	0.205	domain	SE
ZNF772:57475032-57475146	0.182	domain	SE
ZNF772:57475659-57475786	-0.187	domain	SE
ZNF778:89223156-89223283	-0.204	domain	SE
ZNF788P:12110633-12110694	0.361	domain	SE
ZNF790-AS1:36823730-36823821	-0.192	domain	SE
ZNF814:57876915-57877042	0.336	domain	SE
ZNF83:52617245-52617335	0.468	domain	SE
ZNF83:52618627-52618765	0.621	domain	SE
ZNF846:9759859-9759942	0.107	domain	SE
ZNF875:37335168-37335257	-0.135	domain	SE
ZNF875:37344609-37344774	0.382	domain	SE
ZNF875:37344933-37345021	0.245	domain	SE
ZSCAN23:28435858-28436343	-0.259	domain	SE
ZSCAN31:28329302-28329778	0.159	domain	SE
