SpliceID	Differential_freq	splicing_case	mean_dPSI	Uniprot	gene	Baseline_preference	Exon Coordinates	Average_TPM
NRBP2:143839509-143839825_143839508-143839549_143839735-143839825	33	RI	0.382714677640604	Domains	NRBP2	Skipping	143839509-143839825	15.772672744721689
NRBP2:143839509-143840030_143839508-143839825_143839928-143840030	8	RI	0.21043621399177	Domains	NRBP2	Skipping	143839509-143840030	15.772672744721689
NRK:105945872-105946015_105943940-105944041_105946314-105946464	2	SE	0.236818181818182	Domains	NRK	Skipping	105945872-105946015	0.4109165067178503
NRK:105949575-105949734_105949598-105949734_105946314-105946464	2	A3SS	0.377912280701755	Domains	NRK	Skipping	105949575-105949734	0.4109165067178503
OXSR1:38193282-38193418_38190730-38190839_38198721-38198863	2	SE	0.210990358126722	Domains	OXSR1	Skipping	38193282-38193418	11.492523992322457
PAK3:111123077-111123278_111097540-111097684_111142095-111142196	3	SE	0.243215805471125	Modifications	PAK3	Inclusion	111123077-111123278	5.504923224568138
PAK4:39172918-39173106_39169531-39169757_39173575-39174010	11	SE	0.418412894375857	Modifications	PAK4	Inclusion	39172918-39173106	10.58006717850288
PAK4:39172918-39173376_39169531-39169757_39173575-39174010	23	SE	0.331600823045268	Modifications	PAK4	Inclusion	39172918-39173376	10.58006717850288
PAK6:40274142-40274276_40273550-40273676_40275926-40276105	7	SE	0.205045000000001	Domains	PAK6	Inclusion	40274142-40274276	3.118013435700576
PAK6:40275927-40277487_40275926-40276105_40277115-40277487	14	RI	0.206784911717496	Domains	PAK6	Inclusion	40275927-40277487	3.118013435700576
PAPSS2:87721756-87721770_87715731-87715843_87727283-87727489	4	SE	0.230211510791367	Domains	PAPSS2	Skipping	87721756-87721770	4.234928023032629
PASK:241108467-241108807_241108166-241108300_241112239-241112425	11	SE	0.206470085470085	Domains	PASK	Skipping	241108467-241108807	3.93700575815739
PASK:241115022-241115177_241112239-241112439_241115287-241115413	4	SE	0.222037037037037	Domains	PASK	Inclusion	241115022-241115177	3.93700575815739
PASK:241115022-241115177_241115042-241115177_241112239-241112439	20	A5SS	0.291570957095709	Domains	PASK	Skipping	241115022-241115177	3.93700575815739
PASK:241123949-241124133_241122731-241122899_241126195-241127451	3	SE	0.243783783783784	Modifications	PASK	Inclusion	241123949-241124133	3.93700575815739
PASK:241142837-241143074_241138653-241138794_241149413-241149435	26	SE	0.2258296460177	Modifications	PASK	Inclusion	241142837-241143074	3.93700575815739
PBK:27833042-27833133_27833055-27833133_27828104-27828198	2	A5SS	0.29165476190476203	Modifications	PBK	Skipping	27833042-27833133	7.142423224568138
PDIK1L:26114292-26114593_26111164-26111420_26121836-26122124	4	SE	0.209336492890994	Domains	PDIK1L	Inclusion	26114292-26114593	5.1383493282149715
PDK1:172562220-172562291_172558707-172558849_172564502-172564687	2	SE	0.234280112044818	Modifications	PDK1	Inclusion	172562220-172562291	6.1024424184261035
PDK1:172562220-172562291_172558707-172558849_172564502-172564687	2	SE	0.234280112044818	Domains	PDK1	Inclusion	172562220-172562291	6.1024424184261035
PDK1:172562741-172562800_172562219-172562291_172564051-172564130	3	SE	0.494784615384615	Domains	PDK1	Inclusion	172562741-172562800	6.1024424184261035
PDK1:172562741-172562800_172562219-172562291_172564502-172564687	19	SE	0.201854107648725	Domains	PDK1	Skipping	172562741-172562800	6.1024424184261035
PDK1:172564052-172564130_172562219-172562291_172564502-172564687	6	SE	0.206724928366762	Domains	PDK1	Skipping	172564052-172564130	6.1024424184261035
PDK1:172564052-172564130_172562740-172562800_172564502-172564687	9	SE	0.373735714285714	Domains	PDK1	Skipping	172564052-172564130	6.1024424184261035
PDK1:172566856-172566933_172564977-172565073_172568740-172568817	2	SE	0.223761061946902	Modifications	PDK1	Inclusion	172566856-172566933	6.1024424184261035
PDK1:172566856-172566933_172564977-172565073_172568740-172568817	2	SE	0.223761061946902	Domains	PDK1	Inclusion	172566856-172566933	6.1024424184261035
PDK1:172566856-172566933_172564977-172565073_172570725-172570820	4	SE	0.222921052631579	Modifications	PDK1	Inclusion	172566856-172566933	6.1024424184261035
PDK1:172566856-172566933_172564977-172565073_172570725-172570820	4	SE	0.222921052631579	Domains	PDK1	Inclusion	172566856-172566933	6.1024424184261035
PDK1:172568741-172568817_172566855-172566933_172570725-172570812	34	SE	0.202822959889351	Domains	PDK1	Inclusion	172568741-172568817	6.1024424184261035
PDPK1:2566356-2566453_2561479-2561522_2577424-2577500	14	SE	0.291229885057471	Domains	PDPK1	Skipping	2566356-2566453	10.066530710172744
PDPK1:2577425-2577500_2561479-2561522_2581294-2581363	21	SE	0.236992647058824	Modifications	PDPK1	Inclusion	2577425-2577500	10.066530710172744
PDPK1:2577425-2577500_2561479-2561522_2581294-2581363	21	SE	0.236992647058824	Domains	PDPK1	Inclusion	2577425-2577500	10.066530710172744
PDPK1:2577425-2577500_2561479-2561522_2581299-2581363	3	SE	0.289708333333334	Modifications	PDPK1	Inclusion	2577425-2577500	10.066530710172744
PDPK1:2577425-2577500_2561479-2561522_2581299-2581363	3	SE	0.289708333333334	Domains	PDPK1	Inclusion	2577425-2577500	10.066530710172744
PDPK1:2581295-2581363_2581299-2581363_2577424-2577500	22	A3SS	0.297154362416107	Domains	PDPK1	Inclusion	2581295-2581363	10.066530710172744
PHKG1:56086970-56087024_56083649-56083715_56087597-56087776	31	SE	0.237894097222222	Domains	PHKG1	Inclusion	56086970-56087024	10.83475527831094
PHKG1:56087598-56087776_56083649-56083715_56088858-56088975	14	SE	0.202011884550085	Domains	PHKG1	Inclusion	56087598-56087776	10.83475527831094
PHKG2:30751106-30751281_30751105-30751217_30753231-30753297	3	A5SS	0.231613065326633	Domains	PHKG2	Inclusion	30751106-30751281	11.266909788867562
PHKG2:30751106-30751603_30751105-30751217_30751548-30751603	12	RI	0.204829903978052	Domains	PHKG2	Inclusion	30751106-30751603	11.266909788867562
PHKG2:30751106-30751603_30751105-30751281_30751548-30751603	38	RI	0.289680384087792	Domains	PHKG2	Skipping	30751106-30751603	11.266909788867562
PHKG2:30751549-30751603_30751105-30751217_30753231-30753297	20	SE	0.203248275862069	Domains	PHKG2	Inclusion	30751549-30751603	11.266909788867562
PHKG2:30756355-30756520_30756366-30756520_30756181-30756272	2	A3SS	0.212674450549451	Domains	PHKG2	Skipping	30756355-30756520	11.266909788867562
PHKG2:30756367-30756520_30753393-30753557_30756589-30756715	14	SE	0.207667276051188	Domains	PHKG2	Inclusion	30756367-30756520	11.266909788867562
PI4K2B:25252321-25252475_25160662-25160753_25255064-25255265	3	SE	0.271585714285714	Domains	PI4K2B	Inclusion	25252321-25252475	3.7573464491362762
PI4K2B:25252321-25252475_25234032-25234431_25255064-25255265	2	SE	0.24943391521197	Domains	PI4K2B	Inclusion	25252321-25252475	3.7573464491362762
PI4KA:20711341-20711461_20710698-20710858_20712485-20712611	6	SE	0.20764705882353	Domains	PI4KA	Inclusion	20711341-20711461	29.620220729366604
PI4KA:20712693-20713390_20712692-20712797_20713280-20713390	22	RI	0.202537722908093	Domains	PI4KA	Skipping	20712693-20713390	29.620220729366604
PI4KB:151293400-151293462_151292601-151293033_151294017-151294138	3	SE	0.236384087791495	Domains	PI4KB	Skipping	151293400-151293462	32.324141074856044
PIK3C2A:17147517-17147628_17145862-17145942_17148666-17148787	2	SE	0.231004415011039	Domains	PIK3C2A	Inclusion	17147517-17147628	12.91168905950096
PIK3C2B:204429921-204430038_204428138-204428220_204431668-204431793	2	SE	0.227938511326861	Domains	PIK3C2B	Inclusion	204429921-204430038	5.303637236084453
PIK3C2B:204433316-204433949_204433315-204433425_204433792-204433949	8	RI	0.21366106442577	Domains	PIK3C2B	Skipping	204433316-204433949	5.303637236084453
PIK3C2B:204433316-204433949_204433315-204433425_204434438-204434608	8	A3SS	0.208978672985781	Domains	PIK3C2B	Inclusion	204433316-204433949	5.303637236084453
PIK3C2B:204433793-204433949_204433315-204433425_204434438-204434608	2	SE	0.212936018957346	Domains	PIK3C2B	Inclusion	204433793-204433949	5.303637236084453
PIK3C2G:18371180-18371311_18346640-18346836_18381765-18381880	2	SE	0.28797619047619	Domains	PIK3C2G	Inclusion	18371180-18371311	0.27959692898272553
PIK3C3:42057883-42058051_42049530-42049605_42064739-42064830	2	SE	0.211803840877916	Domains	PIK3C3	Inclusion	42057883-42058051	24.05240403071017
PIK3CG:106867550-106869556_106865281-106865426_106872536-106872602	3	SE	0.240129240710824	Domains	PIK3CG	Inclusion	106867550-106869556	2.160383877159309
PIK3CG:106879519-106879665_106874699-106874803_106882116-106882207	3	SE	0.207826923076923	Domains	PIK3CG	Inclusion	106879519-106879665	2.160383877159309
PKMYT1:2974245-2974417_2973999-2974157_2974549-2974656	4	SE	0.226716216216216	Domains	PKMYT1	Inclusion	2974245-2974417	5.017883877159309
PKMYT1:2976664-2977031_2976663-2976824_2979647-2979912	5	A3SS	0.207241650294695	Modifications	PKMYT1	Inclusion	2976664-2977031	5.017883877159309
PKMYT1:2976664-2977031_2976663-2976824_2979647-2979912	5	A3SS	0.207241650294695	Domains	PKMYT1	Inclusion	2976664-2977031	5.017883877159309
PKMYT1:2976664-2977031_2976663-2976824_2979807-2979936	3	A3SS	0.259696428571428	Modifications	PKMYT1	Inclusion	2976664-2977031	5.017883877159309
PKMYT1:2976664-2977031_2976663-2976824_2979807-2979936	3	A3SS	0.259696428571428	Domains	PKMYT1	Inclusion	2976664-2977031	5.017883877159309
PKMYT1:2979648-2979912_2979807-2979912_2976663-2977031	16	A5SS	0.215285984848485	Modifications	PKMYT1	Inclusion	2979648-2979912	5.017883877159309
PKMYT1:2979648-2979912_2979815-2979912_2976663-2977031	5	A5SS	0.287585412667947	Modifications	PKMYT1	Inclusion	2979648-2979912	5.017883877159309
PKN1:14467565-14467793_14467564-14467641_14467717-14467793	3	RI	0.214855967078189	Modifications	PKN1	Skipping	14467565-14467793	45.0102783109405
PKN1:14467565-14467793_14467564-14467641_14467717-14467793	3	RI	0.214855967078189	Domains	PKN1	Skipping	14467565-14467793	45.0102783109405
PKN2:88804391-88804534_88786103-88786213_88804845-88804894	52	SE	0.362070054945056	Domains	PKN2	Inclusion	88804391-88804534	12.247634357005758
PKN3:128715369-128715460_128715171-128715235_128716746-128716923	4	SE	0.239107954545454	Domains	PKN3	Inclusion	128715369-128715460	2.41697216890595
PLK3:44802955-44803391_44802954-44803153_44803267-44803391	30	RI	0.200046896551724	Domains	PLK3	Skipping	44802955-44803391	10.53028310940499
PLK3:44804339-44804779_44804338-44804501_44804649-44804779	36	RI	0.201779944289694	Domains	PLK3	Skipping	44804339-44804779	10.53028310940499
PLK3:44804339-44804779_44804338-44804501_44805265-44805379	27	A5SS	0.32923488045007	Domains	PLK3	Inclusion	44804339-44804779	10.53028310940499
PLK3:44804650-44804779_44804338-44804501_44805265-44805379	33	SE	0.215414600550966	Domains	PLK3	Inclusion	44804650-44804779	10.53028310940499
PLK4:127883262-127883357_127881830-127881926_127883438-127883553	4	SE	0.227723196881092	Modifications	PLK4	Inclusion	127883262-127883357	3.9379270633397314
PLK4:127883262-127883357_127881830-127881926_127883438-127883553	4	SE	0.227723196881092	Domains	PLK4	Inclusion	127883262-127883357	3.9379270633397314
PLK4:127883262-127883357_127883265-127883357_127881830-127881926	13	A3SS	0.202846666666667	Modifications	PLK4	Inclusion	127883262-127883357	3.9379270633397314
PLK4:127883262-127883357_127883265-127883357_127881830-127881926	13	A3SS	0.202846666666667	Domains	PLK4	Inclusion	127883262-127883357	3.9379270633397314
PLK4:127883266-127883357_127881830-127881926_127883438-127883516	4	SE	0.228501886792453	Modifications	PLK4	Inclusion	127883266-127883357	3.9379270633397314
PLK4:127883266-127883357_127881830-127881926_127883438-127883516	4	SE	0.228501886792453	Domains	PLK4	Inclusion	127883266-127883357	3.9379270633397314
PLK4:127885708-127886728_127885707-127886626_127887395-127887496	24	A5SS	0.234034768211921	Modifications	PLK4	Inclusion	127885708-127886728	3.9379270633397314
PLK4:127885708-127886728_127885707-127886626_127887395-127887496	24	A5SS	0.234034768211921	Domains	PLK4	Inclusion	127885708-127886728	3.9379270633397314
PLK4:127891579-127891681_127890996-127891196_127892364-127892514	12	SE	0.202982926829268	Modifications	PLK4	Inclusion	127891579-127891681	3.9379270633397314
PLK4:127891579-127891681_127890996-127891196_127892364-127892514	12	SE	0.202982926829268	Domains	PLK4	Inclusion	127891579-127891681	3.9379270633397314
PNCK:153671285-153671360_153671077-153671190_153671548-153671672	2	SE	0.214867647058824	Domains	PNCK	Inclusion	153671285-153671360	6.974428982725528
PNCK:153671285-153671672_153671284-153671360_153671548-153671672	26	RI	0.355390681003584	Domains	PNCK	Skipping	153671285-153671672	6.974428982725528
PNCK:153671880-153672018_153671238-153671672_153672125-153672200	3	SE	0.255723140495868	Domains	PNCK	Inclusion	153671880-153672018	6.974428982725528
PNCK:153671880-153672200_153671879-153672018_153672125-153672200	25	RI	0.301186538461538	Domains	PNCK	Skipping	153671880-153672200	6.974428982725528
PNCK:153671880-153672200_153672125-153672200_153671548-153671672	8	A5SS	0.200604166666666	Domains	PNCK	Inclusion	153671880-153672200	6.974428982725528
PNCK:153672566-153672666_153672125-153672200_153673008-153673078	2	SE	0.22034693877551	Domains	PNCK	Inclusion	153672566-153672666	6.974428982725528
PNCK:153672566-153672784_153671077-153672200_153673008-153673078	2	SE	0.219653919694072	Domains	PNCK	Inclusion	153672566-153672784	6.974428982725528
PNCK:153672566-153672784_153672565-153672697_153673008-153673078	6	A3SS	0.200751028806584	Domains	PNCK	Skipping	153672566-153672784	6.974428982725528
PNCK:153672566-153673078_153672565-153672697_153673008-153673078	11	RI	0.218237051792829	Domains	PNCK	Skipping	153672566-153673078	6.974428982725528
PNCK:153672566-153673078_153672565-153672784_153673008-153673078	7	RI	0.272013422818792	Domains	PNCK	Inclusion	153672566-153673078	6.974428982725528
PRKCG:53892988-53893075_53892508-53892643_53893361-53893391	6	SE	0.435114503816794	Domains	PRKCG	Inclusion	53892988-53893075	2.60052783109405
PRKCG:53906317-53906457_53904634-53904742_53906706-53906891	2	SE	0.283420289855072	Domains	PRKCG	Inclusion	53906317-53906457	2.60052783109405
PRKCQ:6441893-6442081_6430809-6430938_6456673-6456812	6	SE	0.208526	Domains	PRKCQ	Inclusion	6441893-6442081	1.469073896353167
PRKCQ:6507436-6507496_6498395-6498558_6510994-6511194	12	SE	0.219797520661157	Domains	PRKCQ	Inclusion	6507436-6507496	1.469073896353167
PRKCZ:2056484-2056573_2055440-2055562_2059540-2059591	3	SE	0.216922619047619	Domains	PRKCZ	Inclusion	2056484-2056573	15.797351247600767
PRKCZ:2098347-2098555_2073718-2073929_2135261-2135347	8	SE	0.235474903474903	Domains	PRKCZ	Skipping	2098347-2098555	15.797351247600767
PRKD2:46685425-46685521_46681649-46681748_46689536-46689698	7	SE	0.204473251028807	Domains	PRKD2	Skipping	46685425-46685521	12.14482245681382
PRKD2:46716131-46717114_46716130-46716220_46716950-46717114	2	RI	0.208675414364642	Modifications	PRKD2	Inclusion	46716131-46717114	12.14482245681382
PRKD3:37316237-37317179_37293132-37293271_37324680-37324833	20	SE	0.216632231404959	Modifications	PRKD3	Inclusion	37316237-37317179	12.09387236084453
PRKD3:37316237-37317179_37293132-37293271_37324680-37324833	20	SE	0.250367768595041	Modifications	PRKD3	Skipping	37316237-37317179	12.09387236084453
PRKDC:47782162-47782254_47779003-47779093_47782377-47782598	23	SE	0.200886145404663	Modifications	PRKDC	Inclusion	47782162-47782254	53.243493282149714
PRKDC:47782162-47782254_47779003-47779093_47782377-47782598	23	SE	0.200886145404663	Domains	PRKDC	Inclusion	47782162-47782254	53.243493282149714
PRKDC:47782162-47782254_47779003-47779093_47782377-47782598	23	SE	0.209113854595337	Modifications	PRKDC	Skipping	47782162-47782254	53.243493282149714
PRKDC:47782162-47782254_47779003-47779093_47782377-47782598	23	SE	0.209113854595337	Domains	PRKDC	Skipping	47782162-47782254	53.243493282149714
PRKG1:52133840-52133905_52062536-52062631_52161888-52161963	2	SE	0.27	Domains	PRKG1	Inclusion	52133840-52133905	3.865239923224568
PRKG1:52288931-52288993_52288725-52288848_52290223-52290290	4	SE	0.206732394366198	Domains	PRKG1	Inclusion	52288931-52288993	3.865239923224568
PRKG2:81142794-81142947_81142880-81142947_81140532-81140669	12	A5SS	0.202581108829568	Modifications	PRKG2	Inclusion	81142794-81142947	1.8862284069097888
PRKG2:81142794-81142947_81142880-81142947_81140532-81140669	12	A5SS	0.202581108829568	Domains	PRKG2	Inclusion	81142794-81142947	1.8862284069097888
PTK2:140675460-140675499_140674297-140674404_140700890-140701022	2	SE	0.201550082101807	Modifications	PTK2	Inclusion	140675460-140675499	41.72488003838772
PTK2:140686632-140686694_140674297-140674404_140700890-140701022	2	SE	0.260660098522167	Modifications	PTK2	Inclusion	140686632-140686694	41.72488003838772
PTK2:140735251-140735455_140706118-140706205_140743229-140743330	2	SE	0.286448275862069	Domains	PTK2	Inclusion	140735251-140735455	41.72488003838772
PTK2:140743230-140743330_140735044-140735455_140761164-140761262	2	SE	0.327733333333333	Modifications	PTK2	Inclusion	140743230-140743330	41.72488003838772
PTK2:140743230-140743330_140735044-140735455_140761164-140761262	2	SE	0.327733333333333	Domains	PTK2	Inclusion	140743230-140743330	41.72488003838772
PTK2:140746760-140746860_140743229-140743330_140761164-140761262	5	SE	0.298969072164949	Domains	PTK2	Inclusion	140746760-140746860	41.72488003838772
PTK2:140879471-140879637_140864311-140864399_140890542-140890603	6	SE	0.203572016460905	Domains	PTK2	Inclusion	140879471-140879637	41.72488003838772
PTK2B:27445794-27445919_27444205-27444271_27450748-27450895	36	SE	0.371469135802469	Modifications	PTK2B	Inclusion	27445794-27445919	12.238354126679463
PTK2B:27451043-27451078_27450748-27450895_27451484-27451509	13	SE	0.207316348195329	Modifications	PTK2B	Inclusion	27451043-27451078	12.238354126679463
RIOK1:7402603-7402897_7402602-7402715_7402816-7402897	16	RI	0.202314165497896	Domains	RIOK1	Skipping	7402603-7402897	9.364361804222648
RIOK3:23467399-23467526_23466132-23466276_23473428-23473483	4	SE	0.215449175824176	Domains	RIOK3	Inclusion	23467399-23467526	16.532912667946256
RIOK3:23473429-23473626_23473428-23473483_23474947-23475107	7	A5SS	0.202777472527473	Domains	RIOK3	Inclusion	23473429-23473626	16.532912667946256
RIOK3:23477006-23477268_23477005-23477086_23477178-23477268	18	RI	0.201487637362637	Domains	RIOK3	Skipping	23477006-23477268	16.532912667946256
RIOK3:23479326-23479424_23477178-23477268_23481171-23481500	3	SE	0.224559870550162	Domains	RIOK3	Inclusion	23479326-23479424	16.532912667946256
RIPK1:3082547-3082660_3080978-3081116_3083084-3083313	32	SE	0.200371900826446	Domains	RIPK1	Skipping	3082547-3082660	7.578814779270633
RIPK1:3082547-3082660_3080978-3081116_3085258-3085408	4	SE	0.616708333333333	Domains	RIPK1	Inclusion	3082547-3082660	7.578814779270633
RIPK1:3082547-3083313_3080978-3081116_3085258-3085408	5	SE	0.20424133148405	Modifications	RIPK1	Inclusion	3082547-3083313	7.578814779270633
RIPK1:3082547-3083313_3080978-3081116_3085258-3085408	5	SE	0.20424133148405	Domains	RIPK1	Inclusion	3082547-3083313	7.578814779270633
RIPK1:3082547-3083313_3082546-3082660_3083084-3083313	14	RI	0.46223538961039	Modifications	RIPK1	Inclusion	3082547-3083313	7.578814779270633
RIPK1:3082547-3083313_3082546-3082660_3083084-3083313	14	RI	0.46223538961039	Domains	RIPK1	Inclusion	3082547-3083313	7.578814779270633
RIPK1:3082547-3083313_3083084-3083313_3077778-3077935	2	A3SS	0.2753	Modifications	RIPK1	Inclusion	3082547-3083313	7.578814779270633
RIPK1:3082547-3083313_3083084-3083313_3077778-3077935	2	A3SS	0.2753	Domains	RIPK1	Inclusion	3082547-3083313	7.578814779270633
RIPK1:3082547-3083313_3083084-3083313_3080978-3081116	38	A3SS	0.20255295735901	Modifications	RIPK1	Skipping	3082547-3083313	7.578814779270633
RIPK1:3082547-3083313_3083084-3083313_3080978-3081116	38	A3SS	0.20255295735901	Domains	RIPK1	Skipping	3082547-3083313	7.578814779270633
RIPK1:3083085-3085408_3083084-3083313_3085258-3085408	31	RI	0.251037190082645	Modifications	RIPK1	Skipping	3083085-3085408	7.578814779270633
RIPK1:3083085-3085408_3083084-3083313_3085258-3085408	31	RI	0.251037190082645	Domains	RIPK1	Skipping	3083085-3085408	7.578814779270633
RIPK1:3083085-3085408_3085258-3085408_3082546-3082660	2	A3SS	0.234113274336283	Modifications	RIPK1	Inclusion	3083085-3085408	7.578814779270633
RIPK1:3083085-3085408_3085258-3085408_3082546-3082660	2	A3SS	0.234113274336283	Domains	RIPK1	Inclusion	3083085-3085408	7.578814779270633
RIPK2:89762829-89762982_89757815-89758233_89765340-89765496	35	SE	0.307932320441989	Domains	RIPK2	Inclusion	89762829-89762982	7.250043186180422
RIPK2:89762829-89762982_89757815-89758233_89765340-89765496	35	SE	0.307067679558011	Domains	RIPK2	Skipping	89762829-89762982	7.250043186180422
RIPK3:24338211-24338295_24338248-24338295_24337872-24338040	15	A5SS	0.291785522788204	Domains	RIPK3	Skipping	24338211-24338295	1.3555710172744722
ROCK1:20960663-20960711_20960135-20960206_20966916-20967076	6	SE	0.219691460055096	Domains	ROCK1	Skipping	20960663-20960711	12.043358925143954
ROR1:64009305-64009376_63774016-63774508_64049690-64049978	2	SE	0.302233333333333	Domains	ROR1	Inclusion	64009305-64009376	3.0061468330134358
RPS6KA4:64359378-64359449_64359377-64359403_64360162-64360381	2	A5SS	0.217222222222223	Domains	RPS6KA4	Inclusion	64359378-64359449	7.72834452975048
RPS6KA4:64361852-64362002_64361906-64362002_64361641-64361745	25	A3SS	0.206101648351647	Domains	RPS6KA4	Inclusion	64361852-64362002	7.72834452975048
RPS6KA4:64368468-64368601_64368488-64368601_64368131-64368260	3	A3SS	0.22753021978022	Domains	RPS6KA4	Inclusion	64368468-64368601	7.72834452975048
RPS6KA4:64368486-64368601_64368488-64368601_64368131-64368260	33	A3SS	0.251162379421222	Domains	RPS6KA4	Inclusion	64368486-64368601	7.72834452975048
RPS6KA4:64368486-64368601_64368488-64368601_64368131-64368260	33	A3SS	0.241837620578778	Domains	RPS6KA4	Skipping	64368486-64368601	7.72834452975048
RPS6KA5:90923113-90923233_90923112-90923196_90943077-90943185	3	A3SS	0.26108486562942	Modifications	RPS6KA5	Skipping	90923113-90923233	5.269664107485605
RPS6KA5:90923113-90923233_90923112-90923196_90943077-90943185	3	A3SS	0.26108486562942	Domains	RPS6KA5	Skipping	90923113-90923233	5.269664107485605
RPS6KB1:59930800-59931052_59930116-59930174_59931621-59931722	3	SE	0.213869806094183	Domains	RPS6KB1	Skipping	59930800-59931052	10.606986564299424
RPS6KB1:59930800-59931052_59930357-59930432_59931621-59931722	12	SE	0.407849529780565	Domains	RPS6KB1	Skipping	59930800-59931052	10.606986564299424
RPS6KB1:59936215-59936541_59936214-59936277_59936463-59936541	4	RI	0.206004115226338	Domains	RPS6KB1	Skipping	59936215-59936541	10.606986564299424
RPS6KB2:67429527-67432657_67429526-67429595_67432599-67432657	35	RI	0.333309200603318	Domains	RPS6KB2	Inclusion	67429527-67432657	12.81137236084453
RPS6KB2:67431368-67431515_67429526-67429595_67432352-67432492	3	SE	0.213132075471699	Domains	RPS6KB2	Inclusion	67431368-67431515	12.81137236084453
RPS6KB2:67431368-67431515_67429526-67429595_67432599-67432657	8	SE	0.207705075445816	Domains	RPS6KB2	Inclusion	67431368-67431515	12.81137236084453
RPS6KB2:67432353-67432492_67429526-67429595_67432599-67432657	9	SE	0.362734299516908	Domains	RPS6KB2	Inclusion	67432353-67432492	12.81137236084453
RPS6KB2:67432353-67432492_67431367-67431515_67432599-67432657	24	SE	0.344939643347051	Domains	RPS6KB2	Skipping	67432353-67432492	12.81137236084453
RPS6KB2:67432353-67432492_67432355-67432492_67431367-67431515	30	A3SS	0.318865414710485	Domains	RPS6KB2	Inclusion	67432353-67432492	12.81137236084453
RPS6KB2:67432353-67432492_67432355-67432492_67431367-67431515	30	A3SS	0.314134585289515	Domains	RPS6KB2	Skipping	67432353-67432492	12.81137236084453
RPS6KB2:67432356-67432492_67429526-67429595_67432599-67432657	11	SE	0.367922131147541	Domains	RPS6KB2	Inclusion	67432356-67432492	12.81137236084453
RPS6KB2:67432356-67432492_67431367-67431515_67432599-67432657	23	SE	0.348264746227709	Domains	RPS6KB2	Skipping	67432356-67432492	12.81137236084453
RPS6KB2:67432600-67432657_67429526-67429595_67432736-67432837	3	SE	0.20034112792297	Domains	RPS6KB2	Inclusion	67432600-67432657	12.81137236084453
RPS6KB2:67432952-67433194_67432951-67433042_67433339-67433447	11	A5SS	0.409555555555555	Domains	RPS6KB2	Inclusion	67432952-67433194	12.81137236084453
RPS6KB2:67432952-67433194_67432951-67433042_67433339-67433447	11	A5SS	0.406444444444444	Domains	RPS6KB2	Skipping	67432952-67433194	12.81137236084453
RPS6KB2:67433126-67433216_67432951-67433042_67433339-67433447	34	SE	0.273905933429812	Domains	RPS6KB2	Inclusion	67433126-67433216	12.81137236084453
RPS6KB2:67433126-67433447_67433125-67433216_67433339-67433447	36	RI	0.279109739368999	Domains	RPS6KB2	Skipping	67433126-67433447	12.81137236084453
RPS6KB2:67433126-67433447_67433339-67433447_67432951-67433042	36	A3SS	0.294565846599131	Domains	RPS6KB2	Inclusion	67433126-67433447	12.81137236084453
RPS6KB2:67434582-67435401_67434581-67434694_67434988-67435401	5	RI	0.211466392318244	Modifications	RPS6KB2	Skipping	67434582-67435401	12.81137236084453
RPS6KB2:67434582-67435401_67434581-67434694_67434988-67435401	5	RI	0.211466392318244	Domains	RPS6KB2	Skipping	67434582-67435401	12.81137236084453
RPS6KC1:213072870-213072986_213071005-213071041_213077695-213077816	7	SE	0.200583791208791	Domains	RPS6KC1	Skipping	213072870-213072986	10.820398272552783
RPS6KC1:213077696-213077816_213051254-213051509_213104453-213104569	3	SE	0.202692307692308	Domains	RPS6KC1	Inclusion	213077696-213077816	10.820398272552783
RPS6KC1:213077696-213077816_213071005-213071041_213104453-213104569	3	SE	0.2098021978022	Domains	RPS6KC1	Inclusion	213077696-213077816	10.820398272552783
RPS6KC1:213176400-213176492_213167857-213167973_213230496-213230544	13	SE	0.203267489711934	Domains	RPS6KC1	Inclusion	213176400-213176492	10.820398272552783
RPS6KC1:213230497-213230544_213167857-213167973_213232122-213232255	4	SE	0.220587662337662	Domains	RPS6KC1	Inclusion	213230497-213230544	10.820398272552783
RPS6KC1:213232123-213232255_213176399-213176492_213240701-213242297	2	SE	0.217805194805195	Domains	RPS6KC1	Inclusion	213232123-213232255	10.820398272552783
RPS6KL1:74903954-74907530_74903953-74907124_74907434-74907530	31	RI	0.289012102874433	Domains	RPS6KL1	Inclusion	74903954-74907530	6.862931861804222
RPS6KL1:74903954-74907530_74903953-74907124_74907434-74907530	31	RI	0.290987897125567	Domains	RPS6KL1	Skipping	74903954-74907530	6.862931861804222
RPS6KL1:74905643-74907124_74905642-74906759_74907017-74907124	10	RI	0.201167168674699	Domains	RPS6KL1	Inclusion	74905643-74907124	6.862931861804222
RPS6KL1:74907435-74907530_74903950-74907124_74908849-74908932	23	SE	0.20352213740458	Domains	RPS6KL1	Inclusion	74907435-74907530	6.862931861804222
RPS6KL1:74909101-74909161_74908849-74908932_74909542-74909668	17	SE	0.311995708154506	Domains	RPS6KL1	Inclusion	74909101-74909161	6.862931861804222
RPS6KL1:74909101-74909161_74908849-74908932_74911247-74911841	10	SE	0.206261437908496	Domains	RPS6KL1	Inclusion	74909101-74909161	6.862931861804222
RPS6KL1:74909101-74909190_74908849-74908932_74909542-74910148	24	SE	0.232879518072289	Domains	RPS6KL1	Inclusion	74909101-74909190	6.862931861804222
